name,type,id,rarity,star,armor_type,nationality,oxy_max,s_durability,s_cannon,s_torpedo,s_antiaircraft,s_air,durability1,cannon1,torpedo1,antiaircraft1,air1,reload1,xxx1,hit1,dodge1,speed1,luck1,antisubmarine1,durability2,cannon2,torpedo2,antiaircraft2,air2,reload2,xxx2,hit2,dodge2,speed2,luck2,antisubmarine2,durability3,cannon3,torpedo3,antiaircraft3,air3,reload3,xxx3,hit3,dodge3,speed3,luck3,antisubmarine3,durability4,cannon4,torpedo4,antiaircraft4,air4,reload4,xxx4,hit4,dodge4,speed4,luck4,antisubmarine4,g_durability,g_cannon,g_torpedo,g_antiaircraft,g_air,g_reload,g_xxx,g_hit,g_dodge,g_speed,g_luck,g_antisubmarine,ge_durability,ge_cannon,ge_torpedo,ge_antiaircraft,ge_air,ge_reload,ge_xxx,ge_hit,ge_dodge,ge_speed,ge_luck,ge_antisubmarine
吾妻,18,399041,6,3,2,3,0,85,0,0,0,47,1291,58,0,42,0,62,0,43,11,27.2,0,0,1291,58,0,42,0,62,0,43,11,27.2,0,0,1291,58,0,42,0,62,0,43,11,27.2,0,0,1291,58,0,42,0,62,0,43,11,27.2,0,0,31480,1136,0,824,0,310,0,636,168,0,0,0,9444,601,0,564,0,733,0,-111,567,0,0,0
Z1,1,401011,4,2,1,4,0,12,86,0,0,57,334,12,86,29,0,76,0,63,55,41,40,48,415,15,107,36,0,76,0,63,55,41,40,60,578,21,150,50,0,76,0,63,55,41,40,84,822,30,214,71,0,76,0,63,55,41,40,120,8140,122,856,564,0,378,0,936,816,0,0,480,7317,283,1141,381,0,897,0,-549,-579,0,0,447
Z2,1,401021,4,2,1,4,0,15,82,0,0,56,334,16,83,29,0,76,0,64,55,43.2,44,48,415,20,103,36,0,76,0,64,55,43.2,44,60,578,28,144,50,0,76,0,64,55,43.2,44,84,822,39,206,71,0,76,0,64,55,43.2,44,120,8140,154,818,564,0,376,0,948,816,0,0,480,7317,364,1169,381,0,892,0,-556,-579,0,0,447
Z18,1,401181,3,2,1,4,0,12,84,0,0,55,330,13,84,28,0,74,0,67,55,43.2,38,47,411,16,105,35,0,74,0,67,55,43.2,38,59,572,22,147,48,0,74,0,67,55,43.2,38,82,814,32,209,69,0,74,0,67,55,43.2,38,117,8060,124,836,540,0,366,0,984,816,0,0,468,7245,296,1156,375,0,872,0,-574,-579,0,0,448
Z19,1,401191,3,2,1,4,0,12,84,0,0,55,330,13,84,28,0,74,0,67,55,43.2,39,47,411,16,105,35,0,74,0,67,55,43.2,39,59,572,22,147,48,0,74,0,67,55,43.2,39,82,814,32,209,69,0,74,0,67,55,43.2,39,117,8060,124,836,540,0,366,0,984,816,0,0,468,7245,296,1156,375,0,872,0,-574,-579,0,0,448
Z20,1,401201,2,1,1,4,0,12,82,0,0,54,324,12,83,27,0,72,0,67,55,43.2,71,46,403,15,104,34,0,72,0,67,55,43.2,71,58,561,21,145,47,0,72,0,67,55,43.2,71,81,798,30,206,67,0,72,0,67,55,43.2,71,115,7905,120,820,528,0,360,0,984,816,0,0,460,7106,278,1168,365,0,848,0,-574,-579,0,0,447
Z21,1,401211,2,1,1,4,0,12,82,0,0,54,324,12,83,27,0,72,0,67,55,43.2,42,47,403,15,104,34,0,72,0,67,55,43.2,42,59,561,21,145,47,0,72,0,67,55,43.2,42,82,798,30,206,67,0,72,0,67,55,43.2,42,116,7905,120,820,528,0,360,0,984,816,0,0,462,7106,278,1168,365,0,848,0,-574,-579,0,0,448
Z23,1,401231,4,2,1,4,0,22,61,0,0,55,345,22,61,28,0,73,0,64,58,42,65,49,429,28,76,35,0,73,0,64,58,42,65,61,598,39,107,49,0,73,0,64,58,42,65,86,851,55,152,69,0,73,0,64,58,42,65,123,8425,222,608,552,0,364,0,948,864,0,0,490,7583,513,1190,371,0,866,0,-556,-607,0,0,448
Z25,1,401251,4,2,1,4,0,22,61,0,0,52,344,22,61,29,0,70,0,62,58,43.2,72,49,428,28,76,36,0,70,0,62,58,43.2,72,61,596,39,107,50,0,70,0,62,58,43.2,72,86,847,55,152,71,0,70,0,62,58,43.2,72,123,8390,222,608,560,0,348,0,912,852,0,0,490,7542,513,1190,385,0,822,0,-532,-597,0,0,448
Z35,1,401351,4,2,1,4,0,15,84,0,0,55,340,15,84,34,0,74,0,66,59,43.2,35,50,423,19,105,42,0,74,0,66,59,43.2,35,62,589,26,147,59,0,74,0,66,59,43.2,35,87,838,37,209,84,0,74,0,66,59,43.2,35,124,8295,146,836,664,0,366,0,978,870,0,0,492,7466,349,1156,454,0,872,0,-573,-608,0,0,448
Z36,1,401361,4,2,1,4,0,15,83,0,0,57,340,15,84,33,0,77,0,68,59,43.2,36,49,423,19,105,41,0,77,0,68,59,43.2,36,61,589,26,146,58,0,77,0,68,59,43.2,36,86,838,38,208,82,0,77,0,68,59,43.2,36,122,8295,152,828,656,0,382,0,1008,870,0,0,488,7466,358,1162,439,0,901,0,-591,-608,0,0,447
Z46,1,401461,5,3,1,4,0,16,86,0,0,58,433,17,87,48,0,78,0,66,56,43.2,63,52,539,21,109,60,0,78,0,66,56,43.2,63,65,750,29,152,83,0,78,0,66,56,43.2,63,90,1066,42,216,118,0,78,0,66,56,43.2,63,129,10555,164,860,932,0,388,0,972,828,0,0,510,6327,391,1138,617,0,917,0,-567,-586,0,0,448
柯尼斯堡,2,402011,2,1,1,4,0,28,50,0,0,48,578,28,51,63,0,64,0,51,29,32,42,25,719,35,64,79,0,64,0,51,29,32,42,31,1001,49,89,110,0,64,0,51,29,32,42,44,1424,70,126,156,0,64,0,51,29,32,42,62,14105,278,500,1240,0,320,0,756,432,0,0,248,3947,660,1117,574,0,753,0,169,723,0,0,345
卡尔斯鲁厄,2,402021,2,1,1,4,0,28,50,0,0,48,578,28,51,63,0,64,0,51,29,32,39,21,719,35,64,79,0,64,0,51,29,32,39,26,1001,49,89,110,0,64,0,51,29,32,39,36,1424,70,126,156,0,64,0,51,29,32,39,52,14105,278,500,1240,0,320,0,756,432,0,0,206,3947,660,1117,574,0,753,0,169,723,0,0,308
科隆,2,402031,2,1,1,4,0,28,50,0,0,48,578,28,51,63,0,64,0,51,29,32,62,25,719,35,64,79,0,64,0,51,29,32,62,31,1001,49,89,110,0,64,0,51,29,32,62,44,1424,70,126,156,0,64,0,51,29,32,62,63,14105,278,500,1240,0,320,0,756,432,0,0,250,3947,660,1117,574,0,753,0,169,723,0,0,349
莱比锡,2,402041,3,2,1,4,0,27,50,0,0,51,601,27,50,66,0,68,0,53,29,32,67,24,748,34,62,82,0,68,0,53,29,32,67,30,1041,47,87,114,0,68,0,53,29,32,67,42,1480,68,124,163,0,68,0,53,29,32,67,59,14655,272,496,1292,0,340,0,786,432,0,0,234,3661,636,1112,557,0,800,0,164,823,0,0,337
希佩尔海军上将,3,403011,4,2,2,4,0,46,35,0,0,48,874,46,35,35,0,65,0,44,9,25.6,66,0,1087,58,44,44,0,65,0,44,9,25.6,66,0,1513,81,61,61,0,65,0,44,9,25.6,66,0,2153,115,87,87,0,65,0,44,9,25.6,66,0,21310,460,348,692,0,322,0,648,132,0,0,0,0,1070,822,471,0,758,0,0,1678,0,0,0
欧根亲王,3,403031,5,3,2,4,0,36,28,0,0,50,1099,43,28,38,0,67,0,44,9,25.6,78,0,1367,54,35,47,0,67,0,44,9,25.6,78,0,1903,75,49,66,0,67,0,44,9,25.6,78,0,2708,107,70,94,0,67,0,44,9,25.6,78,0,26810,426,280,752,0,334,0,648,138,0,0,0,0,1014,658,508,0,791,0,0,1672,0,0,0
德意志,3,403041,4,2,2,4,0,56,40,0,0,48,691,56,41,29,0,65,0,45,7,22.4,72,0,859,70,51,36,0,65,0,45,7,22.4,72,0,1196,98,71,50,0,65,0,45,7,22.4,72,0,1702,139,101,71,0,65,0,45,7,22.4,72,0,16845,556,402,560,0,322,0,666,102,0,0,0,4211,1163,948,385,0,758,0,0,1583,0,0,0
斯佩伯爵海军上将,3,403051,4,2,2,4,0,56,40,0,0,48,750,55,40,29,0,64,0,43,7,22.8,36,0,933,69,50,36,0,64,0,43,7,22.8,36,0,1299,96,69,50,0,64,0,43,7,22.8,36,0,1847,137,99,71,0,64,0,43,7,22.8,36,0,18290,546,392,560,0,318,0,636,108,0,0,0,4570,1158,928,385,0,755,0,0,1577,0,0,0
希佩尔海军上将(μ兵装),3,403071,4,2,2,4,0,46,34,0,0,48,833,46,34,35,0,65,0,44,9,25.6,66,0,1036,58,43,44,0,65,0,44,9,25.6,66,0,1442,81,60,61,0,65,0,44,9,25.6,66,0,2052,115,85,87,0,65,0,44,9,25.6,66,0,20310,460,340,692,0,322,0,648,132,0,0,0,5078,1070,800,471,0,758,0,3,1678,0,0,0
沙恩霍斯特,4,404011,4,2,2,4,0,68,0,0,0,43,1241,69,0,46,0,58,0,22,9,31,43,0,1544,86,0,57,0,58,0,22,9,31,43,0,2149,120,63,80,0,58,0,22,9,31,43,0,3057,172,83,114,0,58,0,22,9,31,43,0,30260,684,0,908,0,288,0,318,126,0,0,0,18761,1208,654,607,0,680,0,147,629,0,0,0
格奈森瑙,4,404021,4,2,2,4,0,68,0,0,0,43,1241,69,0,46,0,58,0,22,9,31,64,0,1544,86,0,57,0,58,0,22,9,31,64,0,2149,120,63,80,0,58,0,22,9,31,64,0,3057,172,83,114,0,58,0,22,9,31,64,0,30260,684,0,908,0,288,0,318,126,0,0,0,18761,1208,654,607,0,680,0,147,629,0,0,0
俾斯麦,5,405011,5,3,3,4,0,81,0,0,0,42,1456,82,0,39,0,56,0,24,8,30,32,0,1811,102,0,48,0,56,0,24,8,30,32,0,2521,143,0,67,0,56,0,24,8,30,32,0,3587,204,0,96,0,56,0,24,8,30,32,0,35515,814,0,756,0,278,0,360,120,0,0,0,22652,871,0,519,0,660,0,135,475,0,0,0
提尔比茨,5,405021,5,3,3,4,0,81,40,0,0,41,1477,82,40,39,0,55,0,22,8,30,45,0,1837,102,50,48,0,55,0,22,8,30,45,0,2558,143,70,67,0,55,0,22,8,30,45,0,3639,204,99,96,0,55,0,22,8,30,45,0,36025,814,396,756,0,276,0,324,120,0,0,0,0,871,939,519,0,647,0,146,475,0,0,0
齐柏林伯爵,7,407011,5,3,2,4,0,0,0,0,75,32,1317,0,0,60,76,42,0,30,14,33.8,45,0,1638,0,0,75,95,42,0,30,14,33.8,45,0,2280,0,0,104,132,42,0,30,14,33.8,45,0,3244,0,0,149,189,42,0,30,14,33.8,45,0,32110,0,0,1180,752,210,0,444,204,0,0,0,0,0,0,592,1200,495,0,0,466,0,0,0
小齐柏林,7,407021,4,2,2,4,0,32,0,0,70,30,1228,32,0,58,71,41,0,29,16,33.8,45,0,1527,40,0,72,89,41,0,29,16,33.8,45,0,2126,56,0,101,124,41,0,29,16,33.8,45,0,3025,80,0,143,177,41,0,29,16,33.8,45,0,29945,318,0,1136,704,202,0,432,234,0,0,2,0,755,0,601,1208,473,0,2,461,0,0,-2
U-81,8,408011,5,3,1,4,188,9,106,0,0,30,211,9,107,0,0,40,0,60,7,14.4,23,0,262,11,133,0,0,40,0,60,7,14.4,23,0,365,16,186,0,0,40,0,60,7,14.4,23,0,520,23,266,0,0,40,0,60,7,14.4,23,0,5145,94,1058,0,0,200,0,882,108,0,0,0,5145,214,1322,0,0,468,0,2,777,0,0,0
U-47,8,408021,5,3,1,4,193,9,101,0,0,30,209,9,102,0,0,41,0,61,7,14.4,32,0,260,11,127,0,0,41,0,61,7,14.4,32,0,362,16,178,0,0,41,0,61,7,14.4,32,0,515,22,254,0,0,41,0,61,7,14.4,32,0,5100,88,1012,0,0,202,0,900,108,0,0,0,5090,205,1263,0,0,473,0,-1,777,0,0,0
U-557,8,408031,4,2,1,4,188,8,95,0,0,23,203,8,96,0,0,31,0,57,7,14.4,18,0,253,10,120,0,0,31,0,57,7,14.4,18,0,352,14,167,0,0,31,0,57,7,14.4,18,0,501,20,239,0,0,31,0,57,7,14.4,18,0,4960,82,950,0,0,152,0,840,108,0,0,0,4960,188,1190,0,0,366,0,9,777,0,0,0
U-556,8,408041,4,2,1,4,188,7,95,0,0,23,203,7,96,0,0,31,0,61,7,14.4,45,0,253,9,120,0,0,31,0,61,7,14.4,45,0,352,13,168,0,0,31,0,61,7,14.4,45,0,501,18,239,0,0,31,0,61,7,14.4,45,0,4960,74,954,0,0,152,0,900,108,0,0,0,4960,166,1186,0,0,366,0,-1,777,0,0,0
U-73,8,408051,4,2,1,4,188,8,100,0,0,23,202,8,101,0,0,31,0,57,7,14.4,35,0,251,10,126,0,0,31,0,57,7,14.4,35,0,349,14,176,0,0,31,0,57,7,14.4,35,0,497,21,250,0,0,31,0,57,7,14.4,35,0,4915,84,996,0,0,154,0,846,108,0,0,0,4915,194,1244,0,0,364,0,3,777,0,0,0
U-101,8,408061,5,3,1,4,190,9,101,0,0,30,209,9,102,0,0,41,0,60,7,14.4,68,0,260,11,127,0,0,41,0,60,7,14.4,68,0,362,15,178,0,0,41,0,60,7,14.4,68,0,515,22,254,0,0,41,0,60,7,14.4,68,0,5100,86,1012,0,0,202,0,888,108,0,0,0,5090,207,1263,0,0,473,0,-4,777,0,0,0
U-522,8,408071,4,2,1,4,228,8,96,0,0,23,241,8,97,0,0,31,0,61,7,14.4,22,0,300,10,121,0,0,31,0,61,7,14.4,22,0,418,14,169,0,0,31,0,61,7,14.4,22,0,594,20,242,0,0,31,0,61,7,14.4,22,0,5885,80,964,0,0,152,0,900,108,0,0,0,5875,183,1201,0,0,366,0,-1,777,0,0,0
U-110,8,408081,4,2,1,4,208,9,95,0,0,23,236,9,96,0,0,30,0,61,7,14.4,28,0,294,11,120,0,0,30,0,61,7,14.4,28,0,409,15,168,0,0,30,0,61,7,14.4,28,0,581,22,239,0,0,30,0,61,7,14.4,28,0,5750,86,954,0,0,150,0,900,108,0,0,0,5750,207,1186,0,0,353,0,-1,777,0,0,0
罗恩,3,499011,5,3,2,4,0,78,59,0,0,47,1041,53,40,43,0,63,0,43,9,26,0,0,1041,53,40,43,0,63,0,43,9,26,0,0,1041,53,40,43,0,63,0,43,9,26,0,0,1041,53,40,43,0,63,0,43,9,26,0,0,25390,1044,788,852,0,314,0,636,138,0,0,0,0,612,540,581,0,744,0,-3,1672,0,0,0
腓特烈大帝,5,499021,6,3,3,4,0,128,0,0,0,43,1634,87,0,45,0,58,0,22,8,30,0,0,1634,87,0,45,0,58,0,22,8,30,0,0,1634,87,0,45,0,58,0,22,8,30,0,0,1634,87,0,45,0,58,0,22,8,30,0,0,39855,1708,0,880,0,288,0,330,120,0,0,0,27892,289,0,605,0,680,0,48,175,0,0,0
鞍山,1,501011,4,2,1,5,0,24,42,0,0,55,367,24,42,32,0,74,0,69,61,45.6,81,49,457,30,52,40,0,74,0,69,61,45.6,81,61,636,42,73,56,0,74,0,69,61,45.6,81,86,904,60,104,79,0,74,0,69,61,45.6,81,122,8955,238,416,628,0,368,0,1014,906,0,0,488,8945,565,987,430,0,870,0,-592,-631,0,0,447
抚顺,1,501021,4,2,1,5,0,23,42,0,0,55,367,24,43,32,0,74,0,68,61,45.6,51,49,457,30,54,40,0,74,0,68,61,45.6,51,61,636,42,75,56,0,74,0,68,61,45.6,51,86,904,59,106,80,0,74,0,68,61,45.6,51,122,8955,234,422,636,0,368,0,1002,906,0,0,488,8945,554,996,429,0,870,0,-585,-631,0,0,447
长春,1,501031,4,2,1,5,0,24,42,0,0,55,367,24,42,32,0,73,0,67,61,45.6,61,49,457,30,52,40,0,73,0,67,61,45.6,61,61,636,42,73,56,0,73,0,67,61,45.6,61,86,904,60,104,79,0,73,0,67,61,45.6,61,122,8955,238,416,628,0,364,0,996,906,0,0,488,8945,565,987,430,0,866,0,-584,-631,0,0,447
太原,1,501041,4,2,1,5,0,23,42,0,0,55,367,24,42,32,0,73,0,68,61,45.6,71,49,457,30,52,40,0,73,0,68,61,45.6,71,61,636,42,73,56,0,73,0,68,61,45.6,71,86,904,59,105,80,0,73,0,68,61,45.6,71,122,8955,234,418,636,0,364,0,1008,906,0,0,488,8945,554,992,429,0,866,0,-591,-631,0,0,447
逸仙,2,502011,4,2,1,5,0,22,0,0,0,50,328,22,0,66,0,67,0,50,24,19,64,13,408,28,0,82,0,67,0,50,24,19,64,16,568,39,0,114,0,67,0,50,24,19,64,23,809,55,0,163,0,67,0,50,24,19,64,33,8010,222,0,1288,0,334,0,744,354,0,0,130,800,513,0,561,0,791,0,0,441,0,0,208
宁海,2,502021,4,2,1,5,0,27,43,0,0,50,345,27,43,54,0,67,0,52,26,23.2,51,18,429,34,54,67,0,67,0,52,26,23.2,51,22,598,47,75,94,0,67,0,52,26,23.2,51,31,851,67,107,134,0,67,0,52,26,23.2,51,45,8425,268,428,1068,0,334,0,774,378,0,0,178,843,632,1012,608,0,791,0,0,0,0,0,275
平海,2,502031,4,2,1,5,0,27,43,0,0,50,340,27,43,48,0,67,0,53,25,21.3,47,18,423,34,54,60,0,67,0,53,25,21.3,47,22,589,47,75,83,0,67,0,53,25,21.3,47,31,837,67,107,119,0,67,0,53,25,21.3,47,45,8290,268,428,940,0,334,0,786,366,0,0,178,828,632,1012,618,0,791,0,0,0,0,0,275
龙骑兵,1,601021,4,2,1,6,0,23,49,0,0,55,291,23,49,30,0,74,0,69,79,45.6,65,50,362,29,61,37,0,74,0,69,79,45.6,65,62,504,40,86,52,0,74,0,69,79,45.6,65,87,716,58,123,74,0,74,0,69,79,45.6,65,125,7090,230,490,584,0,368,0,1020,1170,0,0,498,6372,543,1105,399,0,870,0,-598,-785,0,0,447
特伦托,3,603011,3,2,1,6,0,42,34,0,0,44,612,43,34,35,0,59,0,39,10,28.8,42,0,761,54,42,44,0,59,0,39,10,28.8,42,0,1060,75,59,61,0,59,0,39,10,28.8,42,0,1508,107,84,86,0,59,0,39,10,28.8,42,0,14925,424,336,680,0,292,0,570,150,0,0,0,2985,1001,797,468,0,691,0,255,1970,0,0,0
扎拉,3,603021,5,3,2,6,0,46,0,0,0,50,853,47,0,43,0,67,0,39,9,26.4,75,0,1061,59,0,53,0,67,0,39,9,26.4,75,0,1477,82,0,74,0,67,0,39,9,26.4,75,0,2102,116,0,106,0,67,0,39,9,26.4,75,0,20815,462,0,836,0,332,0,570,138,0,0,0,4161,1072,0,574,0,786,0,255,1422,0,0,0
利托里奥,5,605021,5,3,3,6,0,80,0,0,0,42,1389,80,0,45,0,57,0,19,8,30,79,0,1728,100,0,56,0,57,0,19,8,30,79,0,2405,140,0,78,0,57,0,19,8,30,79,0,3422,199,0,112,0,57,0,19,8,30,79,0,33880,796,0,888,0,282,0,282,120,0,0,0,22022,1181,0,605,0,663,0,148,575,0,0,0
加富尔伯爵,5,605051,3,2,3,6,0,64,27,0,0,38,1139,64,27,33,0,51,0,20,7,27,45,0,1417,80,34,41,0,51,0,20,7,27,45,0,1972,112,47,57,0,51,0,20,7,27,45,0,2806,160,67,81,0,51,0,20,7,27,45,0,27780,638,268,640,0,252,0,300,102,0,0,0,16668,902,632,440,0,596,0,145,783,0,0,0
朱利奥·凯撒,5,605061,4,2,3,6,0,66,28,0,0,41,1172,66,28,35,0,55,0,21,7,27,65,0,1458,82,35,44,0,55,0,21,7,27,65,0,2030,115,49,61,0,55,0,21,7,27,65,0,2887,165,69,86,0,55,0,21,7,27,65,0,28590,658,276,680,0,272,0,306,102,0,0,0,17148,907,654,468,0,643,0,149,783,0,0,0
阿芙乐尔,2,702011,5,3,2,7,0,19,41,0,0,41,585,19,41,30,0,55,0,45,24,19,55,14,728,24,51,37,0,55,0,45,24,19,55,17,1013,33,72,52,0,55,0,45,24,19,55,24,1441,48,102,74,0,55,0,45,24,19,55,34,14270,192,408,580,0,276,0,660,354,0,0,134,2139,453,965,403,0,647,0,0,441,0,0,219
凯旋,1,801011,5,3,1,8,0,24,49,0,0,57,326,24,49,31,0,76,0,68,79,54,77,51,405,30,61,39,0,76,0,68,79,54,77,64,564,42,86,54,0,76,0,68,79,54,77,89,803,60,123,77,0,76,0,68,79,54,77,127,7945,242,490,608,0,380,0,1008,1170,0,0,504,7945,561,1105,420,0,895,0,-591,-835,0,0,446
福尔班,1,801021,3,2,1,8,0,13,77,0,0,53,222,13,78,26,0,71,0,68,74,39.6,69,46,276,16,97,32,0,71,0,68,74,39.6,69,58,384,22,136,45,0,71,0,68,74,39.6,69,81,547,32,194,64,0,71,0,68,74,39.6,69,115,5410,126,772,504,0,352,0,1008,1092,0,0,460,5410,302,1193,344,0,833,0,-591,-737,0,0,447
鲁莽,1,801031,4,2,1,8,0,17,74,0,0,53,253,17,75,32,0,70,0,69,70,42,41,46,315,21,93,40,0,70,0,69,70,42,41,57,438,30,130,56,0,70,0,69,70,42,41,80,624,43,186,79,0,70,0,69,70,42,41,114,6180,172,738,632,0,350,0,1020,1032,0,0,456,6170,406,1206,426,0,828,0,-598,-702,0,0,448
倔强,1,801041,4,2,1,8,0,19,69,0,0,54,286,19,70,38,0,72,0,71,66,42,45,47,356,24,87,47,0,72,0,71,66,42,45,59,495,33,122,66,0,72,0,71,66,42,45,82,704,47,174,94,0,72,0,71,66,42,45,118,6965,188,690,744,0,360,0,1050,972,0,0,470,6965,442,1211,509,0,848,0,-615,-667,0,0,448
埃米尔·贝尔汀,2,802011,4,2,1,8,0,29,50,0,0,47,548,30,51,51,0,64,0,57,30,34,67,35,682,37,64,64,0,64,0,57,30,34,67,44,949,52,89,89,0,64,0,57,30,34,67,61,1349,74,126,126,0,64,0,57,30,34,67,87,13355,294,502,1000,0,316,0,846,444,0,0,344,3339,696,1115,617,0,749,0,154,1421,0,0,420
絮库夫,8,808011,4,2,1,8,180,25,97,0,0,21,454,26,98,0,0,28,0,57,8,14.8,60,0,565,32,122,0,0,28,0,57,8,14.8,60,0,787,45,171,0,0,28,0,57,8,14.8,60,0,1119,64,244,0,0,28,0,57,8,14.8,60,0,11085,254,970,0,0,140,0,846,114,0,0,0,11075,601,1215,0,0,325,0,-146,-19,0,0,0
路易九世,3,899011,5,3,2,8,0,76,62,0,0,52,943,52,42,46,0,70,0,47,10,26.4,0,0,943,52,42,46,0,70,0,47,10,26.4,0,0,943,52,42,46,0,70,0,47,10,26.4,0,0,943,52,42,46,0,70,0,47,10,26.4,0,0,23000,1016,824,908,0,348,0,696,150,0,0,0,0,614,564,607,0,822,0,-13,1670,0,0,0
勒马尔,1,901011,3,2,1,9,0,13,77,0,0,53,222,13,78,26,0,71,0,68,74,39.6,24,46,276,16,97,32,0,71,0,68,74,39.6,24,57,384,22,136,45,0,71,0,68,74,39.6,24,80,547,32,194,64,0,71,0,68,74,39.6,24,114,5410,126,772,504,0,352,0,1008,1092,0,0,454,5410,302,1193,344,0,833,0,-591,-737,0,0,447
恶毒,1,901111,5,3,1,9,0,25,50,0,0,56,326,25,51,26,0,76,0,68,79,54,51,47,405,31,64,32,0,76,0,68,79,54,51,59,564,44,89,45,0,76,0,68,79,54,51,82,803,63,126,64,0,76,0,68,79,54,51,117,7945,250,500,504,0,376,0,1002,1170,0,0,468,7945,590,1117,344,0,892,0,-585,-835,0,0,448
敦刻尔克,4,904011,4,2,2,9,0,67,0,0,0,45,1127,67,0,42,0,60,0,24,9,31,35,0,1402,84,0,52,0,60,0,24,9,31,35,0,1952,117,0,73,0,60,0,24,9,31,35,0,2776,167,0,104,0,60,0,24,9,31,35,0,27490,666,0,832,0,298,0,348,126,0,0,0,17862,1206,0,563,0,707,0,100,779,0,0,0
让·巴尔,5,905011,5,3,3,9,0,79,0,0,0,49,1334,80,0,45,0,66,0,23,9,32,17,0,1659,100,0,56,0,66,0,23,9,32,17,0,2310,140,0,78,0,66,0,23,9,32,17,0,3286,199,0,111,0,66,0,23,9,32,17,0,32540,794,0,884,0,328,0,342,132,0,0,0,21145,1182,0,601,0,775,0,-62,778,0,0,0
加斯科涅(μ兵装),5,905031,5,3,3,9,0,81,0,0,0,46,1332,82,0,44,0,62,0,24,10,32,0,0,1657,102,0,55,0,62,0,24,10,32,0,0,2307,143,0,76,0,62,0,24,10,32,0,0,3281,204,0,109,0,62,0,24,10,32,0,0,32490,814,0,864,0,306,0,360,150,0,0,0,12992,1171,0,591,0,729,0,43,370,0,0,0
加斯科涅,5,999011,5,3,3,9,0,122,0,0,0,46,1334,83,0,45,0,62,0,24,10,32,0,0,1334,83,0,45,0,62,0,24,10,32,0,0,1334,83,0,45,0,62,0,24,10,32,0,0,1334,83,0,45,0,62,0,24,10,32,0,0,32540,1632,0,884,0,308,0,360,144,0,0,0,13012,354,0,601,0,727,0,43,376,0,0,0
涅普顿,2,10100011,4,2,1,101,0,28,53,0,0,47,588,28,54,57,0,63,0,54,28,31.5,73,29,731,35,67,71,0,63,0,54,28,31.5,73,36,1018,49,94,99,0,63,0,54,28,31.5,73,51,1449,70,134,141,0,63,0,54,28,31.5,73,73,14345,280,532,1116,0,314,0,792,420,0,0,292,4017,658,1144,606,0,744,0,-132,825,0,0,380
诺瓦露,3,10100021,4,2,2,101,0,43,36,0,0,45,655,44,37,33,0,61,0,44,12,27.2,83,0,815,55,46,41,0,61,0,44,12,27.2,83,0,1134,77,64,58,0,61,0,44,12,27.2,83,0,1614,109,92,82,0,61,0,44,12,27.2,83,0,15980,434,364,656,0,302,0,648,174,0,0,0,4794,1021,866,439,0,711,0,-108,1471,0,0,0
布兰,1,10100031,4,2,1,101,0,13,83,0,0,57,293,13,84,28,0,76,0,69,65,45.6,71,49,364,16,105,35,0,76,0,69,65,45.6,71,61,507,23,146,48,0,76,0,69,65,45.6,71,85,721,32,209,69,0,76,0,69,65,45.6,71,122,7140,128,832,540,0,378,0,1020,954,0,0,484,6417,300,1160,375,0,897,0,-598,-657,0,0,448
贝露,7,10100041,4,2,2,101,0,0,0,0,71,31,929,0,0,54,71,41,0,30,13,28,93,0,1156,0,0,67,89,41,0,30,13,28,93,0,1609,0,0,94,124,41,0,30,13,28,93,0,2288,0,0,134,177,41,0,30,13,28,93,0,22655,0,0,1060,706,204,0,450,198,0,0,0,11323,0,0,612,1208,486,0,-80,462,0,0,0
绀紫之心,2,10100051,5,3,1,101,0,30,57,0,0,49,637,31,58,59,0,66,0,54,29,31.5,87,31,792,39,72,73,0,66,0,54,29,31.5,87,39,1103,54,101,102,0,66,0,54,29,31.5,87,54,1569,77,144,146,0,66,0,54,29,31.5,87,77,15535,304,574,1156,0,326,0,798,432,0,0,304,3416,724,1170,599,0,777,0,-133,823,0,0,397
圣黑之心,3,10100061,5,3,2,101,0,46,40,0,0,47,698,46,40,36,0,62,0,44,13,27.2,83,0,868,57,50,45,0,62,0,44,13,27.2,83,0,1209,80,70,62,0,62,0,44,13,27.2,83,0,1720,115,100,89,0,62,0,44,13,27.2,83,0,17035,458,400,704,0,310,0,648,186,0,0,0,4256,1072,943,481,0,733,0,-108,1469,0,0,0
群白之心,1,10100071,5,3,1,101,0,14,91,0,0,59,314,14,92,29,0,79,0,69,66,45.6,73,51,391,17,115,36,0,79,0,69,66,45.6,73,64,544,24,160,50,0,79,0,69,66,45.6,73,89,773,34,228,71,0,79,0,69,66,45.6,73,126,7655,136,908,560,0,392,0,1020,972,0,0,502,7645,322,1132,385,0,928,0,-598,-667,0,0,446
翡绿之心,7,10100081,5,3,2,101,0,0,0,0,74,32,972,0,0,56,75,42,0,30,14,28,95,0,1209,0,0,70,94,42,0,30,14,28,95,0,1683,0,0,97,131,42,0,30,14,28,95,0,2395,0,0,139,187,42,0,30,14,28,95,0,23715,0,0,1100,744,210,0,450,210,0,0,0,11853,0,0,607,1202,495,0,-80,660,0,0,0
